action,guest,id,subject,system,time
swiped in,False,112094240840,Franklyn GONZALEZPEREZ,swipe system,2019-01-24 13:18:08.600496
swiped in,True,112068166040,Lily MILBACH,swipe system,2019-01-24 13:19:20.346647
swiped in,False,112069078992,John RIBLET,swipe system,2019-01-24 13:21:22.022250
swiped in,False,112096194744,Lydell TAKAHARA,swipe system,2019-01-24 13:27:34.143595
swiped in,False,112097919104,Joleen GIASSON,swipe system,2019-01-24 13:28:21.636552
swiped in,False,112096464120,Hakeem FALIN,swipe system,2019-01-24 13:30:17.324160
swiped in,False,112096062768,Greta GOLDSTON,swipe system,2019-01-24 13:32:22.356076
swiped in,False,112097852048,Lish CANTATORE,swipe system,2019-01-24 13:34:20.934510
swiped in,False,112096529152,Ryker POLACK,swipe system,2019-01-24 13:38:10.702136
swiped in,False,112094579120,Idabelle HOCHHEISER,swipe system,2019-01-24 13:39:48.838093
swiped in,False,112084327560,Kennth DORFLER,swipe system,2019-01-24 13:40:58.092789
swiped in,False,112071122784,Falon DUELLO,swipe system,2019-01-24 13:41:57.805717
swiped in,False,112094098600,Bryce SARDO,swipe system,2019-01-24 13:42:40.021277
swiped in,False,112083406744,Lavelle FEATHERS,swipe system,2019-01-24 13:43:57.245174
swiped in,False,112097603656,Worley DAMBERG,swipe system,2019-01-24 13:49:05.009047
swiped in,True,112079151960,Dayanara MAULDIN,swipe system,2019-01-24 13:53:40.029911
swiped in,True,112068931144,Janna GUSTAVSSON,swipe system,2019-01-24 13:54:56.389146
swiped in,False,112096140032,Triston KUPIEC,swipe system,2019-01-24 13:58:08.327958
swiped in,False,112069076528,Judy MAUN,swipe system,2019-01-24 13:58:54.255006
swiped in,False,112097604216,Leaner MEAR,swipe system,2019-01-24 14:01:16.965249
swiped in,False,112097852832,Beverley NILSEN,swipe system,2019-01-24 14:02:06.141569
swiped in,True,112068674224,Leilani CIARDO,swipe system,2019-01-24 14:03:37.148546
swiped in,False,112098246496,Rigoberto RAEBER,swipe system,2019-01-24 14:04:11.462296
swiped in,False,112097472296,Yareli BRAUNING,swipe system,2019-01-24 14:06:28.012719
swiped in,False,112097535984,Terell SUROWIEC,swipe system,2019-01-24 14:07:20.771388
swiped in,False,112096592560,Samara TAMANG,swipe system,2019-01-24 14:08:59.407331
swiped in,False,112094243360,Star CHASON,swipe system,2019-01-24 14:21:47.132481
swiped in,True,112068050224,Blanch WUNSCH,swipe system,2019-01-24 14:25:40.912237
swiped in,False,112094097480,Edie BESHIRS,swipe system,2019-01-24 14:27:23.174910
swiped in,True,112087685384,Cornell POKORA,swipe system,2019-01-24 14:27:34.845656
swiped in,True,112084001120,Fleming BOGUSCH,swipe system,2019-01-24 14:39:09.347523
swiped in,False,112094098040,Lia PANN,swipe system,2019-01-24 14:45:39.883572
swiped in,False,112098246328,Shawanda COGMAN,swipe system,2019-01-24 14:55:47.799164
swiped in,True,112075470608,Yadiel BEAUPREY,swipe system,2019-01-24 14:57:46.574066
swiped in,False,112094311424,Sanjuana SOGHOMONIAN,swipe system,2019-01-24 15:10:06.402316
swiped in,False,112097472296,Yareli BRAUNING,swipe system,2019-01-24 15:11:56.545306
swiped in,False,112094101008,Brycen SHESTAK,swipe system,2019-01-24 15:24:33.761215
swiped in,False,112096592112,Katerina BURDESHAW,swipe system,2019-01-24 15:30:39.750198
swiped in,True,112077107440,Nicolette MCKERRACHER,swipe system,2019-01-24 15:37:26.868899
swiped in,False,112097852328,Nelle DALBERG,swipe system,2019-01-24 15:42:33.682440
swiped in,False,112096138464,Maxwell TIBBETTS,swipe system,2019-01-24 15:42:30.391447
swiped in,False,112097604216,Leaner MEAR,swipe system,2019-01-24 15:47:24.201881
swiped in,False,112094243808,Americo DEARMAN,swipe system,2019-01-24 15:50:54.015020
swiped in,False,112096062432,Tomeka MCQUAIG,swipe system,2019-01-24 16:00:10.903815
swiped in,False,112096529600,Tyron LETA,swipe system,2019-01-24 16:01:38.017497
swiped in,True,112098061000,Virgie PIARD,swipe system,2019-01-24 16:05:01.873789
swiped in,True,112094722368,Ansel MARCELLI,swipe system,2019-01-24 16:09:11.757317
swiped in,False,112094579344,Julian BROOMS,swipe system,2019-01-24 16:10:36.681522
swiped in,False,112097921344,Kole ERHART,swipe system,2019-01-24 16:13:09.579237
swiped in,False,112094243360,Star CHASON,swipe system,2019-01-24 16:18:36.123046
swiped in,False,112094579792,Cheri ALEKNA,swipe system,2019-01-24 16:18:57.422900
swiped in,False,112094244144,Conner HEISSE,swipe system,2019-01-24 16:22:10.421661
swiped in,True,112069552672,Garett CARTIEDGE,swipe system,2019-01-24 16:23:21.189204
swiped in,False,112097852048,Lish CANTATORE,swipe system,2019-01-24 16:25:56.228638
swiped in,True,112087918184,Scotty PETRUZZIELLO,swipe system,2019-01-24 16:27:13.548628
swiped in,True,112098111672,Zora DARSOW,swipe system,2019-01-24 16:44:28.193985
swiped in,False,112094098600,Bryce SARDO,swipe system,2019-01-24 16:49:40.637195
swiped in,True,112093707008,Loring MOAKE,swipe system,2019-01-24 17:14:09.672054
swiped in,False,112096063048,Maye LATA,swipe system,2019-01-24 17:27:10.773369
swiped in,True,112093521344,Van OFFIELD,swipe system,2019-01-24 17:38:17.857293
swiped in,True,112093584912,Jamar DAUGHTON,swipe system,2019-01-24 17:43:57.756926
swiped in,True,112093096368,Caren ZURASKI,swipe system,2019-01-24 17:57:23.660530
swiped in,True,112093846104,Karina MOOSA,swipe system,2019-01-24 18:10:42.167775
swiped in,True,112069631280,Esker FALTER,swipe system,2019-01-24 18:17:39.336734
swiped in,True,112093898680,Murry BICKNER,swipe system,2019-01-24 18:18:50.961223
swiped in,True,112070161240,Jacquez PROSSER,swipe system,2019-01-24 18:37:18.823553
swiped in,True,112094030200,Alexina EPPENGER,swipe system,2019-01-24 19:19:15.157842
swiped in,True,112069686552,Anatole PIMPLETON,swipe system,2019-01-24 19:35:25.141982
swiped in,True,112093645568,Eliza MONTILLA,swipe system,2019-01-24 19:36:14.896946
swiped in,True,112069513960,Esmeralda JAURIQUE,swipe system,2019-01-24 19:47:57.120837
swiped in,True,112069513288,Venie MOTTELER,swipe system,2019-01-24 19:59:51.956242
swiped in,True,112069628088,Teela TIGNOR,swipe system,2019-01-24 20:02:27.999461
swiped in,True,112069688120,Lavona MINARDI,swipe system,2019-01-24 20:35:21.304436
swiped in,True,112093520896,Coby LASASSO,swipe system,2019-01-24 20:39:47.500302
swiped in,False,112094312152,Zina AZEREDO,swipe system,2019-01-25 06:07:29.362774
swiped in,False,112096194744,Lydell TAKAHARA,swipe system,2019-01-25 06:25:40.619935
swiped in,False,112097853112,Owen KOMADINA,swipe system,2019-01-25 06:29:10.555600
swiped in,False,112094313160,Erasmo BOSMANS,swipe system,2019-01-25 06:53:45.176419
swiped in,False,112094168288,Beadie PENALBER,swipe system,2019-01-25 07:04:30.868179
swiped in,False,112096528592,Zillah AMADOR,swipe system,2019-01-25 07:17:39.665521
swiped in,True,112070650904,Caro THIEROLF,swipe system,2019-01-25 07:21:52.869075
swiped in,False,112094313776,Devin DIXIT,swipe system,2019-01-25 07:21:58.101034
swiped in,False,112094314168,Kirsten DILIBERTO,swipe system,2019-01-25 07:32:38.510767
swiped in,False,112094242856,Miracle YAKSICH,swipe system,2019-01-25 07:39:45.259394
swiped in,False,112094858600,Leonor KLOMP,swipe system,2019-01-25 07:45:59.039149
swiped in,False,112094098936,Corbett KRZYCKI,swipe system,2019-01-25 07:47:01.693896
swiped in,True,112070702136,Charlotta SCHNITTGER,swipe system,2019-01-25 07:47:05.983180
swiped in,False,112097852328,Nelle DALBERG,swipe system,2019-01-25 07:47:53.241400
swiped in,False,112097852832,Beverley NILSEN,swipe system,2019-01-25 07:47:41.783398
swiped in,False,4462713600,Manford BROUILLARD,swipe system,2019-01-25 07:49:04.435195
swiped in,False,112094313384,Chaney PAVON,swipe system,2019-01-25 07:49:23.205643
swiped in,False,112097604216,Leaner MEAR,swipe system,2019-01-25 07:51:44.393031
swiped in,False,112076922720,Lizeth KAPLOW,swipe system,2019-01-25 07:52:16.152681
swiped in,True,112070529152,Allene DUCHOW,swipe system,2019-01-25 07:53:04.916654
swiped in,False,4462772912,Cecily HULLA,swipe system,2019-01-25 07:54:22.034215
swiped in,False,112094856304,Willene ARNELL,swipe system,2019-01-25 07:56:56.806074
swiped in,False,112097921344,Kole ERHART,swipe system,2019-01-25 08:01:20.372485
swiped in,False,112069141392,Benjiman FLEITES,swipe system,2019-01-25 08:04:56.561309
swiped in,False,112094783360,Bernard HOANG,swipe system,2019-01-25 08:08:36.576734
swiped in,False,112076980800,Olen GARRETY,swipe system,2019-01-25 08:10:39.526146
swiped in,False,112094314280,Tamika SLOTT,swipe system,2019-01-25 08:13:33.595652
swiped in,False,112097534248,Ura VILCHECK,swipe system,2019-01-25 08:13:49.301515
swiped in,True,112070532512,Nora MEVERDEN,swipe system,2019-01-25 08:17:36.291547
swiped in,True,112070704992,Symone WOFFARD,swipe system,2019-01-25 08:18:17.311736
swiped in,False,112077046000,Brain WARAICH,swipe system,2019-01-25 08:20:25.740181
swiped in,False,112076922048,Author SCHMEISER,swipe system,2019-01-25 08:21:55.527072
swiped in,True,112070469056,Deron TORVIK,swipe system,2019-01-25 08:24:44.244074
swiped in,True,112070820864,Dellar BYNAKER,swipe system,2019-01-25 08:25:57.051084
swiped in,False,112096529600,Tyron LETA,swipe system,2019-01-25 08:28:04.482174
swiped in,False,112094244032,Hailey COZZOLINO,swipe system,2019-01-25 08:28:43.476911
swiped in,False,112084324704,Algie PIEKUT,swipe system,2019-01-25 08:29:32.638903
swiped in,False,112096464120,Hakeem FALIN,swipe system,2019-01-25 08:31:08.135101
swiped in,False,112094100000,Andres RASNER,swipe system,2019-01-25 08:32:28.343596
swiped in,False,112094514312,Chasity SHUTAK,swipe system,2019-01-25 08:34:50.520926
swiped in,False,112096061424,Marlee HORNEDO,swipe system,2019-01-25 08:36:24.851126
swiped in,False,112096061256,Jere KASICA,swipe system,2019-01-25 08:37:06.064208
swiped in,False,112097852720,Janna WAMBLES,swipe system,2019-01-25 08:38:04.951249
swiped in,False,112096592112,Katerina BURDESHAW,swipe system,2019-01-25 08:41:47.347913
swiped in,False,112094101008,Brycen SHESTAK,swipe system,2019-01-25 08:42:25.800746
swiped in,False,112096528704,Eura GREBEL,swipe system,2019-01-25 08:43:36.854262
swiped in,False,112096528144,Grecia STIFEL,swipe system,2019-01-25 08:45:36.469351
swiped in,False,112096138464,Maxwell TIBBETTS,swipe system,2019-01-25 08:46:59.738122
swiped in,False,112097535984,Terell SUROWIEC,swipe system,2019-01-25 08:47:11.764169
swiped in,False,112071122784,Falon DUELLO,swipe system,2019-01-25 08:47:32.402743
swiped in,False,112076983152,Thaddeus STABLES,swipe system,2019-01-25 08:47:33.871383
swiped in,True,112094513304,Kasie TARULLO,swipe system,2019-01-25 08:52:38.602206
swiped in,True,112069449320,Harve HANSBURY,swipe system,2019-01-25 08:56:09.534018
swiped in,False,112096529152,Ryker POLACK,swipe system,2019-01-25 08:57:13.853606
swiped in,False,112076984048,Cleveland MARTINAK,swipe system,2019-01-25 09:01:04.510975
swiped in,True,112085828496,Darren BOOKBINDER,swipe system,2019-01-25 09:02:23.403721
swiped in,False,112094241736,Chalmers LUKAS,swipe system,2019-01-25 09:03:44.718853
swiped in,True,112069448648,Garett KOEHNLEIN,swipe system,2019-01-25 09:04:35.060451
swiped in,False,112096528480,Irven DARNES,swipe system,2019-01-25 09:07:33.438270
swiped in,False,112096139584,Lulla KIETZMAN,swipe system,2019-01-25 09:08:44.638768
swiped in,False,112094314280,Tamika SLOTT,swipe system,2019-01-25 09:08:39.726407
swiped in,False,112094783696,Tyson SHARA,swipe system,2019-01-25 09:09:26.101833
swiped in,False,112069142064,Hazel DEFORE,swipe system,2019-01-25 09:09:35.307590
swiped in,False,112096062096,Katelynn MIKOLICH,swipe system,2019-01-25 09:09:15.318861
swiped in,False,112096526464,Savanna SHURTER,swipe system,2019-01-25 09:12:36.054317
swiped in,False,112094167952,Hugh ALLS,swipe system,2019-01-25 09:12:16.548498
swiped in,False,112094243248,Felecia BERNSHAUSEN,swipe system,2019-01-25 09:13:23.506812
swiped in,False,112083405400,Kelton KRECKMAN,swipe system,2019-01-25 09:19:58.673630
swiped in,False,112094311424,Sanjuana SOGHOMONIAN,swipe system,2019-01-25 09:19:40.588011
swiped in,False,112094857312,Crawford TRUCKE,swipe system,2019-01-25 09:20:26.432657
swiped in,False,112098246328,Shawanda COGMAN,swipe system,2019-01-25 09:20:47.502456
swiped in,False,112096140032,Triston KUPIEC,swipe system,2019-01-25 09:21:06.837338
swiped in,False,112097920112,Nicolette GLASBRENNER,swipe system,2019-01-25 09:21:03.655615
swiped in,False,112071119424,Ardelle WONDERS,swipe system,2019-01-25 09:21:29.001486
swiped in,False,112096062432,Tomeka MCQUAIG,swipe system,2019-01-25 09:21:36.561708
swiped in,False,112083406072,Sharron SCHROM,swipe system,2019-01-25 09:25:10.559151
swiped in,True,112097214592,Hurbert MATON,swipe system,2019-01-25 09:25:01.797823
swiped in,True,112090097256,Deeann CALVA,swipe system,2019-01-25 09:27:18.107732
swiped in,False,112096062768,Greta GOLDSTON,swipe system,2019-01-25 09:28:24.818545
swiped in,False,112094785376,Crissy CHEPLICK,swipe system,2019-01-25 09:28:46.734124
swiped in,False,112094782968,Kaia ENICK,swipe system,2019-01-25 09:30:00.095443
swiped in,False,112094098040,Lia PANN,swipe system,2019-01-25 09:30:40.062253
swiped in,False,112084326832,Dereck YOCHIM,swipe system,2019-01-25 09:34:08.875788
swiped in,False,112096062656,Ebert BOISSY,swipe system,2019-01-25 09:35:06.471143
swiped in,False,112069078992,John RIBLET,swipe system,2019-01-25 09:37:04.649333
swiped in,False,112094243472,Valentino CUZZONE,swipe system,2019-01-25 09:37:02.305125
swiped in,False,112094579344,Julian BROOMS,swipe system,2019-01-25 09:36:57.510448
swiped in,False,112094578784,Ama ROUBIQUE,swipe system,2019-01-25 09:37:50.958973
swiped in,False,112094099272,Arietta LESHANE,swipe system,2019-01-25 09:39:29.401782
swiped in,False,112069076752,Dandre CHILDERS,swipe system,2019-01-25 09:40:49.451269
swiped in,False,112094242744,Randal PETLEY,swipe system,2019-01-25 09:40:36.969146
swiped in,False,112094514144,Solomon JOHANNESEN,swipe system,2019-01-25 09:41:03.942763
swiped in,False,112094243360,Star CHASON,swipe system,2019-01-25 09:41:06.815588
swiped in,False,112094244144,Conner HEISSE,swipe system,2019-01-25 09:41:49.693122
swiped in,False,112094169128,Maureen DEAGLE,swipe system,2019-01-25 09:42:57.395849
swiped in,False,112097853112,Owen KOMADINA,swipe system,2019-01-25 09:42:27.671285
swiped in,False,112083406744,Lavelle FEATHERS,swipe system,2019-01-25 09:45:51.519704
swiped in,False,112094311760,Lavina DEMOYA,swipe system,2019-01-25 09:46:03.858766
swiped in,False,112094097480,Edie BESHIRS,swipe system,2019-01-25 09:48:33.006277
swiped in,False,112094244032,Hailey COZZOLINO,swipe system,2019-01-25 09:48:48.400535
swiped in,False,112076983376,Halley LONGARDNER,swipe system,2019-01-25 09:48:23.969297
swiped in,True,112096785856,Dorcas WEATHERBY,swipe system,2019-01-25 09:48:55.279175
swiped in,False,112094579792,Cheri ALEKNA,swipe system,2019-01-25 09:49:53.137522
swiped in,False,112094578560,Gilman GARVIE,swipe system,2019-01-25 09:52:03.813953
swiped in,False,112069078768,Sherman MCCELLAND,swipe system,2019-01-25 09:52:32.436617
swiped in,False,112084326720,Vergie ROTHMANN,swipe system,2019-01-25 09:52:52.113549
swiped in,False,112094240840,Franklyn GONZALEZPEREZ,swipe system,2019-01-25 09:54:01.132097
swiped in,False,112097852720,Janna WAMBLES,swipe system,2019-01-25 09:56:03.464201
swiped in,True,112084891184,Antony SOBERANIS,swipe system,2019-01-25 09:55:48.028835
swiped in,True,112073296416,Evalyn SANTOMAURO,swipe system,2019-01-25 09:56:21.814356
swiped in,False,112076982928,Onie GHADIMI,swipe system,2019-01-25 09:56:35.286242
swiped in,False,112069076528,Judy MAUN,swipe system,2019-01-25 09:57:55.181143
swiped in,True,112092719592,Littie NIMRICK,swipe system,2019-01-25 10:00:01.046490
swiped in,False,112094384312,Janice STEENSEN,swipe system,2019-01-25 10:00:09.445015
swiped in,False,112094170024,Phoenix SORVARI,swipe system,2019-01-25 10:00:21.028478
swiped in,True,112084153792,Ancel BARRANDEY,swipe system,2019-01-25 10:00:35.675813
swiped in,False,112094243808,Americo DEARMAN,swipe system,2019-01-25 10:00:46.564095
swiped in,False,112094100000,Andres RASNER,swipe system,2019-01-25 10:02:19.142078
swiped in,False,112083464376,Parrish JANOWICZ,swipe system,2019-01-25 10:04:45.073010
swiped in,False,112096592560,Samara TAMANG,swipe system,2019-01-25 10:15:36.465642
swiped in,False,112096594296,Elta CABANAYAN,swipe system,2019-01-25 10:19:14.884737
swiped in,True,112096850160,Marco ROGNESS,swipe system,2019-01-25 10:19:28.652705
swiped in,False,112084325432,Rose IRELAN,swipe system,2019-01-25 10:22:29.461855
swiped in,False,112096139360,Ciji WARTHAN,swipe system,2019-01-25 10:25:18.282246
swiped in,False,112084327560,Kennth DORFLER,swipe system,2019-01-25 10:25:58.693990
swiped in,False,112096593064,Keon ESTRADO,swipe system,2019-01-25 10:30:55.083488
swiped in,False,112096139584,Lulla KIETZMAN,swipe system,2019-01-25 10:33:34.387324
swiped in,False,112097534248,Ura VILCHECK,swipe system,2019-01-25 10:37:07.303429
swiped in,False,112094244144,Conner HEISSE,swipe system,2019-01-25 10:39:01.941809
swiped in,False,112094099272,Arietta LESHANE,swipe system,2019-01-25 10:42:37.411758
swiped in,False,112096061424,Marlee HORNEDO,swipe system,2019-01-25 10:43:10.369523
swiped in,False,112094311424,Sanjuana SOGHOMONIAN,swipe system,2019-01-25 10:46:15.211301
swiped in,True,112069399384,Twila MANNAN,swipe system,2019-01-25 10:49:26.930380
swiped in,False,112094170472,Osborn STEINBACHER,swipe system,2019-01-25 10:50:28.692447
swiped in,False,112096528592,Zillah AMADOR,swipe system,2019-01-25 10:50:50.976063
swiped in,True,112068864096,Ellamae KOEBLER,swipe system,2019-01-25 10:56:45.901442
swiped in,False,112097604216,Leaner MEAR,swipe system,2019-01-25 11:00:39.931385
swiped in,False,112097852328,Nelle DALBERG,swipe system,2019-01-25 11:00:45.392499
swiped in,True,112097412040,Von NOJIMA,swipe system,2019-01-25 11:05:01.012044
swiped in,False,112096140032,Triston KUPIEC,swipe system,2019-01-25 11:07:13.184318
swiped in,True,112069339120,Jeane HOLEVA,swipe system,2019-01-25 11:08:39.000818
swiped in,False,112071119424,Ardelle WONDERS,swipe system,2019-01-25 11:19:01.891350
swiped in,True,112068208176,Wallace ROLLISON,swipe system,2019-01-25 11:21:48.131604
swiped in,False,112097920112,Nicolette GLASBRENNER,swipe system,2019-01-25 11:24:57.595276
